Income,LoanAmountRequest,CreditScore,NoofDefaults,PropertyPrice,CLA,PropertyType,PropertyAge,LSA
924.9,23059.02,649.34,1,38367.51,109.52,4,924.9,0
2040.38,182146.92,657.44,1,291368.12,714.21,4,2040.38,127502.84
2449.63,161831.77,714.21,0,244164.6,473.95,3,2449.63,105190.65
5849.87,150380.42,621.01,0,189330.93,656.36,4,5849.87,0
4954.72,124420.01,876.36,0,188351.62,616.32,4,4954.72,87094.01
2899.81,203276.12,785.05,0,341001.75,709.21,2,2899.81,162620.9
5849.87,77651.79,621.43,0,99449.47,378.26,2,1813.28,0
1813.28,25080.33,762.02,0,35109.95,279.26,4,1813.28,0
3872.56,77245.69,618.18,0,132542.84,483.31,1,3872.56,0
2432.38,150725.5,731.24,0,187469.4,576.87,3,2432.38,105507.85
1900.59,49779.63,624.33,0,83879.41,385.25,1,1900.59,0
2005.9,47616.65,775.15,0,67504.33,356.35,2,2005.9,35712.49
1365.9,78430.89,641.27,0,95533.8,394.01,3,1365.9,0
2328.45,134729.31,800.08,0,178141.26,551.43,3,2328.45,0
1763.35,90460.67,662.45,0,143928.03,545.5,4,1763.35,63322.47
1365.9,257561.78,747.94,1,321090.99,702.33,2,4324.64,180293.25
4324.64,103319.76,702.12,0,147479.82,822.06,1,4324.64,72323.83
3060.04,31390.34,742.14,0,43687.27,153.87,4,3060.04,20403.72
2053.77,103634.73,870.52,0,142416.59,278.59,1,2053.77,77726.05
2107.33,114703.87,825.61,0,194144.53,357.99,3,2107.33,0
3880.19,55960.59,811.7,0,76934.21,393.97,4,3880.19,39172.41
2053.77,148346.44,702.83,1,248355.27,452.01,2,1633.87,-999
1633.87,19297.51,636,0,34534.94,222.32,2,1633.87,0
3068.49,32757.18,749.96,1,44313.45,170.73,1,3068.49,21292.17
2468.2,140517.16,723.78,0,237472.57,541.12,1,2468.2,0
1231.8,34246.11,637.71,0,46321.06,121.51,1,1231.8,0
1660.21,119488.51,685.81,1,155203.54,704.13,2,1660.21,77667.53
2468.2,19202.28,667.87,0,27195.31,93.42,2,1041.71,-999
1231.8,20255,657.44,0,36518.58,86.04,4,1041.71,16204
1041.71,26994.26,794.11,0,45509.82,133.27,4,1041.71,20245.7
2443.33,61420.25,647.35,0,98618.67,455.52,3,2443.33,0
1136.75,27788.62,667.06,0,39382.87,123.79,1,1136.75,18062.6
3523.18,69093.87,686.28,0,116327.56,630.04,4,3523.18,44911.02
908.96,157867.37,826.51,0,265883.74,486.76,4,908.96,0
2812.27,79800.85,667.27,0,105200.9,450.63,4,2812.27,0
2009.54,26291.14,636.92,0,30359.9,139.66,2,2009.54,0
2816.91,102252.03,813.45,0,179289.1,713.31,1,2816.91,81801.62
2585.85,74078.4,689.75,0,132767.6,312.34,3,2585.85,48150.96
1714.72,35485.45,663.6,0,47784.8,189.76,4,1714.72,23065.54
942.73,20530.4,790.19,0,24694.88,205.31,3,942.73,15397.8
2440.47,70625.01,597.34,0,92394.38,213.19,1,2440.47,0
2490.68,23862.09,702.5,0,43925.58,247.06,3,2490.68,16703.46
2311.85,137530.43,748.87,0,214440.95,375.02,3,2311.85,96271.3
1409.78,115851.52,637.65,0,186928.14,339.36,3,1409.78,0
1228.88,64287.64,787.74,0,83197.24,284.88,1,1228.88,0
828.98,19124.68,693.54,1,34336.45,69.82,2,828.98,0
4732.78,65773.9,825.85,0,82049.8,647.17,2,4732.78,46041.73
6220.1,134684.47,747.39,0,233068.89,466.14,4,6220.1,94279.13
2175.21,77954.46,702.83,0,93645.14,269.73,3,2175.21,0
1618.69,88580.88,747.19,0,138383.43,497.3,2,1618.69,62006.62
3135.11,256712.37,835.19,0,317156.62,896.06,2,3135.11,0
1561.95,50040.17,858.63,1,87158.44,227.79,3,1561.95,40032.14
1618.69,96307.31,689.21,0,182489.26,257.61,1,2507.1,67415.12
3135.11,132249.2,780.37,0,162635.8,678.44,4,2507.1,99186.9
2507.1,71376.67,757.89,0,120796.85,374.27,3,2507.1,57101.34
1530.67,35153.01,676.28,0,46943.1,191.22,3,1530.67,0
1360.63,63620.02,812.68,0,80764.24,252.64,4,1360.63,-999
2824.97,68905.33,639.24,0,87379.01,440.33,4,2824.97,0
5497.43,153013.24,729.08,0,248891.7,601.24,1,5497.43,99458.61
1732.5,60669.49,666.17,0,99882.72,479.97,2,1732.5,42468.64
2950.93,69690.17,720.23,0,112799.87,337.05,3,2950.93,45298.61
1942.19,65943.67,751.93,0,84202.07,349.85,4,1942.19,46160.57
1616.15,48590.88,673.43,0,65063.12,241.36,1,1616.15,0
2810.64,209270.51,780.77,0,328226.46,807.99,4,2810.64,156952.88
1942.19,46832.8,747.39,0,73964.61,252.54,2,866.9,32782.96
866.9,35342.89,710.74,1,39750.01,241.01,2,866.9,22972.88
986.31,38373.77,587.38,0,49457.2,273.92,4,986.31,0
1819.63,42116.32,736.12,0,48365.29,253.95,3,1819.63,-999
4932.77,115909.4,789.76,1,134152.29,370.57,4,4932.77,86932.05
986.31,164448.09,825.66,0,194148.13,449.56,1,2685.77,115113.66
2685.77,62122.87,785.82,0,105739.87,311.49,2,2685.77,0
3130.24,117145.6,780.49,1,178498.88,619.99,3,3130.24,0
3056.87,32467.1,704.13,0,57777.5,290.1,3,3056.87,21103.62
3163.54,99854.54,728.79,0,117299.77,812.4,3,3163.54,-999
1669.87,142252.26,838.05,0,229522.3,599.13,4,1669.87,113801.81
1756.26,34867.83,710.41,0,59105.08,195.27,2,1756.26,0
3052.7,104567.79,738.79,0,129834.96,899.62,2,3052.7,0
2040.84,65920.46,677.68,1,121522.86,533,1,2040.84,46144.32
2476.44,27054.15,617.05,0,37816.27,125.3,4,2476.44,0
3048.57,218413.49,737.23,0,319224.18,928.49,1,3048.57,0
2040.84,120033.85,773.3,0,213669.62,654.59,1,730.07,84023.7
730.07,46071.26,725.31,0,54230.24,352.08,1,730.07,29946.32
5452.83,40123.3,696.37,0,74170.96,186.39,2,5452.83,26080.15
1402.56,54673.88,718.17,0,103399.48,336.81,3,1402.56,35538.02
2086.9,27606.32,775.74,0,-999,135.07,1,2086.9,22085.06
3079.3,70468.14,729.08,0,113979.05,329.01,2,3079.3,49327.7
1324.64,26697.02,682.14,0,44058.61,135.07,3,1324.64,17353.06
2031.36,66577.18,811.9,0,90915.23,394.65,2,2031.36,59324.7
4042.54,15869.8,841.9,0,27321.22,180.33,3,4042.54,11108.86
1908.23,54785.36,668.04,1,69803.99,271.33,3,1908.23,35610.48
3722.88,193947.83,824.34,0,318451.99,593.77,3,3722.88,74007.78
3465.95,30728.21,786.96,0,40484.27,198.32,3,3465.95,23046.16
1052.47,21043.53,711.54,1,33146.07,217.92,1,1052.47,14730.47
1249.32,44394.85,813.93,0,71303.95,242.38,4,1249.32,0
4389.72,110090.18,794.41,1,168042.34,876.16,2,4389.72,77063.13
1052.47,20857.79,696.71,0,32315.46,99.41,1,3282.67,13557.56
3282.67,188224.91,760.83,0,320364.86,545.14,4,3282.67,0
1645.23,21234.14,658.48,1,33120.18,126.41,1,1645.23,14863.9
2723.37,68442.32,651.19,1,120399.95,497.99,4,2723.37,0
3312.5,80344.23,782.21,0,96613.71,192.47,4,3312.5,64275.38
3134.56,209190.08,680.94,0,273470.77,611.44,4,3134.56,146433.06
3459.45,261800.68,838.71,0,420691.75,610.07,1,3459.45,209440.54
1610.95,25196.4,722.02,1,29810.46,133.88,2,1610.95,0
2541.65,105924.6,772.23,0,134865.42,368.69,3,2541.65,79443.45
2049.18,40539.82,770.38,1,69641.29,424.86,1,2049.18,0
2287.66,125018.45,772.65,0,155438.91,394.04,2,2287.66,100014.76
2541.65,27554.51,737.23,0,38525.35,876.97,4,2728.85,19288.16
2728.85,361883.74,834.57,0,439848.96,905.88,4,2728.85,289506.99
3175.74,238522.56,734.85,1,408954.45,740.02,4,3175.74,166965.79
2079.28,38716.71,627.31,0,45857.74,264.81,3,2079.28,0
2124.23,36248.55,641.86,0,45017.25,298.82,4,2124.23,0
3007.18,167617.92,731.15,0,301274.96,480.12,1,3007.18,-999
2533.3,72261.45,796.56,0,119362.97,325.86,3,2533.3,57809.16
5630.24,109684.06,762.94,0,164701.86,582.84,1,5630.24,76778.84
3097.79,76995.12,773.05,0,115851.47,307.14,3,3097.79,61596.1
3151.08,16952.25,687.99,0,24289.51,174.51,1,3151.08,11018.96
2805.59,191626.88,644.3,0,322486.71,813.28,1,2805.59,0
1375.78,30940.78,803.74,0,47827.29,154.55,4,1375.78,0
4175.02,105636.78,735.47,0,128469.12,521.14,3,4175.02,68663.91
1342.86,16758.42,608.62,0,22679.6,105.99,4,1342.86,0
1375.78,156917.26,803.76,0,295801.83,448.25,2,3543.77,109842.08
3543.77,38224.8,790.54,0,64086.53,341.33,4,3543.77,30579.84
1342.86,65610.31,826.43,0,102053.38,300.9,1,2730.39,52488.25
2730.39,39205.11,757.33,0,66651,232.65,3,2730.39,31364.09
3264.07,40084.71,700.31,0,52416.35,349.53,4,3264.07,26055.06
1593.84,115125.62,686.74,0,152002.17,375.92,1,1593.84,74831.65
1234.82,65978.83,668.05,0,114259.22,232.85,2,1234.82,0
2091.9,154522.49,635.54,1,182126.16,653.84,1,2091.9,0
1593.84,210339.58,820.08,0,376565.2,709.75,1,1881.47,157754.68
1881.47,27953.28,637.75,0,31300.37,134.45,2,1881.47,0
3356.81,106885.86,658.33,0,188972.26,480.22,1,3356.81,0
1945.48,47405.5,619.73,0,65126.19,539.59,2,1945.48,0
3625.61,133791.57,681.58,0,245207.26,519.52,4,3625.61,93654.1
3356.81,59539.17,674.16,0,73002.41,217.58,2,1215.82,41677.42
1945.48,228374.68,846.26,1,364990.9,579.39,1,1215.82,171281.01
1215.82,70786.15,783.67,0,98033.88,380.85,2,1215.82,53089.61
2281.76,123702.58,701.55,0,222126.18,471.24,4,2281.76,80406.68
2886.3,76258.7,857.25,0,144573.58,302.31,1,2886.3,57194.02
3080.96,136444.61,733.58,1,159683.38,623.9,4,3080.96,95511.23
2316.76,128564.78,664.64,0,212729.1,556.13,4,2316.76,0
2227.52,177291.27,625.55,0,274326.24,584.72,3,2227.52,0
2024.41,34438.09,773.05,0,50079.91,381.08,2,2024.41,24106.66
2316.76,36345.76,799.97,0,50360.37,186.87,1,5776.81,25442.03
5776.81,133252.84,748.65,0,182025.97,1404.31,4,5776.81,86614.35
3467.26,86483.89,779.14,0,160934.59,424.28,1,3467.26,69187.11
2316.76,22047.73,664.54,0,26249.43,152.22,2,6643.68,15433.41
5776.81,28216.14,608.62,0,43181.71,205.91,4,6643.68,0
6643.68,173584.08,767.41,0,236128.92,593.72,1,6643.68,121508.86
2004.49,26182.86,702.79,0,30073.58,139.38,4,2004.49,18328
4769.24,215751.18,717,1,273900.98,931.65,4,4769.24,151025.83
6643.68,38171.57,706.88,1,54879.58,381.29,1,4832.32,26720.1
4832.32,176557.15,752.32,0,309695.48,1690.62,2,4832.32,141245.72
5074.84,38394.26,667.92,0,59894.7,211.08,3,5074.84,0
4113.2,117014.68,799.86,0,157715.45,483.12,4,4113.2,0
6745.65,69667.79,632.03,0,88532.5,594.71,2,6745.65,0
5074.84,75841.2,600.75,0,102397.77,240.5,1,13798.01,0
13798.01,95938.16,697.65,1,160725.88,547.35,4,13798.01,67156.71
3692.4,44289.17,702.91,0,68620.86,309.36,3,3692.4,28787.96
1844.1,48514.23,793.39,0,72149.87,243.21,3,1844.1,0
3951.36,158664.5,864.26,0,244258.94,787.38,1,3951.36,111065.15
3692.4,89941.05,618.78,0,139610.58,440.06,2,1539.21,0
1539.21,96384.94,805.87,1,150044.93,260.51,1,1539.21,0
3099.63,130274.66,807.86,0,157120.06,684.31,3,3099.63,104219.73
1584.26,68859.31,701.55,0,100602.55,252.37,3,1584.26,55087.45
1539.21,60978.03,824.75,0,109698,328.54,4,1631.76,45733.52
1631.76,16105.72,793.85,0,23397.47,159.41,2,1631.76,0
1899.15,175258.34,744.77,0,272098.49,874.48,2,1899.15,113917.92
1312.9,23285.16,692.69,0,41975.39,234.66,2,1312.9,16299.61
1907.6,73033.6,793,0,110300.07,383.2,3,1907.6,0
3453.68,33785.26,710.22,0,57700.99,323.68,3,3453.68,23649.68
3064.1,105258.29,848.69,0,171276.84,291.73,2,3064.1,84206.63
2818.76,164010.75,804.51,1,202608.93,440.29,2,2818.76,131208.6
4546.38,129405.72,724.41,1,148895.34,599.96,1,4546.38,0
1694.4,42979.8,841.62,0,62820.05,429.83,2,1694.4,34383.84
1557.64,37452.47,750.8,0,67673,441.28,1,1557.64,29961.98
2557.82,36656.94,658.48,0,43458.89,399.03,1,2557.82,0
1694.4,172404.23,767.81,0,255087.44,748.84,2,3599.2,120682.96
3599.2,103265.15,732.15,0,173868.68,373.09,1,3599.2,0
3077.57,105291.54,660.22,0,188222.72,813.14,4,3077.57,0
2033.17,62662.64,683.02,0,84924.25,285.77,1,2033.17,40730.72
2490.41,30284.83,746.42,0,51044.18,149.82,4,2490.41,19685.14
3077.57,183436.02,779.95,0,291929.02,560.07,3,878.45,128405.21
878.45,21340.79,713.8,1,28469.43,110.43,2,878.45,14938.55
3381.05,103898.79,846.96,1,167106.78,732.73,3,3381.05,72729.15
1882.36,62877.73,779.99,0,116509.96,297.13,2,1882.36,44014.41
1599.57,64421.91,779.87,0,114406.6,673.46,4,1599.57,0
2299.97,63669.67,657.62,0,71778.8,342.74,2,2299.97,41385.29
3797.57,124662.49,758.25,0,137513,475.16,1,3797.57,87263.74
1213.13,34485.52,678.38,1,58258.69,160.8,4,1213.13,22415.59
2389.97,167905.17,740.3,1,314055.34,468.56,4,2389.97,109138.36
1253.6,32429.62,716.4,0,58675.52,406.79,3,1253.6,21079.25
1213.13,74630.75,824.75,0,102999.39,363.44,4,1952.76,52241.52
1952.76,37732.58,748,0,63266.08,210.75,3,1952.76,24526.18
2695.35,213965.67,780,0,346011.54,679.02,4,2695.35,149775.97
1987.04,243408.88,612.12,0,272108.14,750.13,3,1987.04,0
2221.43,107993.39,828.5,1,-999,701.99,3,2221.43,80995.04
3674.88,90356.35,692.91,0,125769.6,294.17,1,3674.88,63249.44
2457.44,40389.56,797.29,1,68563.48,454.06,3,2457.44,0
2221.43,62116.01,822.21,0,82715.13,279.95,1,1129.13,46587.01
1129.13,44784.48,760.08,0,65953.66,155.06,3,1129.13,0
2457.44,65314.86,841.62,0,96045.2,321.22,2,2554.88,42454.66
2554.88,173218.87,758.88,0,233449.23,658.22,3,2554.88,121253.21
4149.52,26407.56,720.1,1,40931.43,282.81,2,4149.52,17164.91
1614.68,78883.07,779.6,0,132746.61,360.87,4,1614.68,-999
3177.05,105408.13,771.48,0,121537.82,434.05,3,3177.05,0
3231.15,191673.32,811.36,0,311212.04,540.28,1,3231.15,0
1527.84,33693.34,656.14,0,56697.58,131.33,1,1527.84,23585.34
2098.31,41281.78,730.17,1,62104.58,218.04,2,2098.31,26833.16
3887.05,83332.2,662.9,1,119856.71,277.88,2,3887.05,54165.93
3953.6,153844.02,789.98,1,287838.5,529.13,1,3953.6,115383.01
7619.77,69227.36,843.69,0,82055.88,601.38,1,7619.77,51920.52
1646.02,118685.25,639.99,0,195219.69,456.08,1,2010.17,0
2010.17,97055.01,622.5,0,179638.73,492.11,3,2010.17,0
7619.77,114775.41,722.62,1,216995.33,486.08,4,2054.75,74604.02
2054.75,67006.95,670,1,123902.81,349.98,2,2054.75,43554.52
3510.32,45949.05,842.47,0,51764.78,299.5,1,3510.32,0
1446.69,102247.07,826.01,1,115427.04,380.48,1,1446.69,71572.95
4040.44,130283.36,763.89,0,149270.26,604.72,3,4040.44,104226.69
3510.32,136814.13,705.91,1,179625.83,604.96,2,973.8,88929.18
973.8,11306.25,792.12,0,21121.55,80.69,2,973.8,7914.37
1954.61,37720.98,686.07,0,57789.17,200.32,4,1954.61,26404.69
1840.38,59590.99,762.1,0,77163.9,283.08,2,1840.38,41713.69
6630.44,233200.52,759.51,0,430037.65,643.98,1,6630.44,0
1954.61,71303.78,858.77,0,122291.93,698.48,2,1946.55,53477.84
1946.55,42659.9,643.46,0,47507.05,298.91,1,1946.55,0
2365.89,113086.73,628.94,1,130686.87,588.23,1,2365.89,0
2543.4,49529.74,863.08,0,62140.02,448.93,1,2543.4,39623.79
2021.68,25961.62,629.74,0,38029.99,122.73,2,2021.68,0
2365.89,135280.9,769.07,0,158726.56,412.61,4,2009.31,94696.63
2009.31,28141.1,613.32,0,31144.18,130.33,3,2009.31,0
2021.68,82512.9,821.96,0,149333.04,590.62,3,2299.22,66010.32
2299.22,42828.44,618.54,0,-999,345.1,2,2299.22,0
2227.07,28352.4,764.65,1,49604.65,128.25,2,2227.07,0
4859.35,204889.13,864.23,0,309990.77,1137.1,3,4859.35,143422.39
2249.96,96042.82,740.92,0,117123.23,340.34,4,2249.96,0
4171.65,158922.6,662.9,1,265873.19,420.8,3,4171.65,111245.82
4859.35,159412.07,826.8,1,272049.23,447.36,3,2770.4,119559.05
2770.4,115886.91,640.02,1,149055.17,339.88,1,2770.4,0
2541.01,134574.54,639.99,0,-999,457.41,4,2541.01,100930.9
1982.88,102438,810.59,0,128274.77,331.89,3,1982.88,0
2956.43,84949.25,678.12,0,93496.97,395.36,2,2956.43,59464.48
2440.76,108262.72,731.83,0,151848.58,584.18,4,2440.76,75783.9
1647.79,51683.85,683.44,0,-999,253.04,4,1647.79,33594.5
1164.91,24424.8,627.87,1,46060.78,276.53,4,1164.91,0
2786.75,55421.8,854.23,1,67569.75,505.9,4,2786.75,38795.26
1647.79,91416.77,705.91,1,131359.51,342.99,1,2500.79,0
2500.79,55723.32,674.37,1,90355.7,430.75,4,2500.79,0
1789,114348.93,625.7,0,215450.1,453.1,1,1789,0
1817.08,36400.62,752.7,0,66456.3,377.76,1,1817.08,29120.5
2500.79,64911.73,668.06,0,-999,310.38,3,2432.85,42192.62
2432.85,95630.6,713.67,0,121050.14,468.07,1,2432.85,66941.42
2624.62,40065.09,778.97,1,73252.86,345.21,3,2624.62,28045.56
2500.79,184857.76,646.86,1,218820.78,838.39,2,2785.67,0
2785.67,33489.64,884.24,0,61001.78,320.61,1,2785.67,25117.23
2144.14,39078.41,765.94,0,63736.71,201.88,3,2144.14,29308.81
1224.3,76842.48,628.06,0,119125.57,527.57,1,1224.3,0
2785.67,8712.18,700.33,0,16368.79,68.52,3,3268.83,5662.92
3268.83,73371.29,813.94,1,116645.92,790.9,1,3268.83,55028.47
1636.62,20663.36,618.54,1,33848.8,219.38,2,1636.62,14464.35
2785.67,147312.2,808.2,0,177892.37,811.43,4,1239.36,103118.54
1239.36,76106.4,701.76,0,137366.76,396.8,1,1239.36,53274.48
1636.62,19842.22,741,0,34804.58,137.57,3,1588.01,12897.44
2469.84,59671.84,854.07,0,96361.07,364.6,3,1588.01,44753.88
1239.36,77789.61,826.8,0,105197.58,464.8,3,1588.01,62231.69
1588.01,25454.25,733.17,0,35446.09,124,4,1588.01,17817.97
4038.76,154593.18,648.02,0,237703.27,914.58,1,4038.76,0
1239.36,74438.37,802.69,0,122574.16,271.46,2,3118.43,52106.86
1588.01,180797.62,723.51,0,306306.05,556.02,2,3118.43,126558.33
4038.76,24102.94,805.52,1,42916.63,226.86,1,3118.43,18077.2
3118.43,125517.2,794.67,0,218332.48,487.28,2,3118.43,94137.9
2631.59,156182.87,784.54,1,282526.64,840.16,3,2631.59,109328.01
2294.14,43261.88,863.6,0,67749.61,269.04,4,3145.45,32446.41
1984.49,43424.37,705.91,1,54302.25,305.8,3,3145.45,30397.06
3145.45,170359.67,674.57,0,206022.28,752.59,3,3145.45,110733.79
2803.31,183229.1,777.12,0,212272.12,658.22,3,2803.31,146583.28
2103.28,52576.3,730.72,0,87667.21,144.87,4,2103.28,36803.41
3225.88,112610.74,688.06,0,209761.27,320.94,3,3225.88,78827.52
2803.31,46150.91,770.04,0,57356.53,261.64,2,2395.72,32305.64
2395.72,72591.19,661.2,0,107747.52,359.56,1,2395.72,47184.27
2015.75,81043.81,778.58,0,119881.77,361.22,3,2015.75,0
2803.31,57956.09,884.24,0,70294.79,299.71,3,2464.58,0
2464.58,291204.91,693.17,0,358555.73,959.58,1,2464.58,189283.19
2299.23,146525.41,725.13,0,226114.64,696.73,2,2299.23,0
4666.74,67198.85,816.57,0,90540.12,243.38,2,4666.74,50399.14
1936.16,25292.7,721.09,1,30312.86,166.76,4,1936.16,16440.26
3204.82,54254.44,824.4,1,95012.22,249.57,4,3204.82,40730.72
3675.57,70030.57,753.18,0,102406.09,337.83,4,3675.57,49021.4
1117.89,33541.92,727.11,0,38817.17,172.64,3,1117.89,23479.34
3204.82,45688.02,649.1,0,70538.01,171.21,3,1365.17,0
1365.17,39706.15,719.44,0,58984.57,279.58,3,1365.17,27794.3
2909.06,39944.11,705.09,0,73080.14,348.61,4,2909.06,27960.88
3204.82,77343.82,733.17,0,113954.2,740.52,3,1904.93,61875.06
1904.93,76055.05,763.37,1,123923.69,409.68,2,1904.93,60844.04
2639.47,30304.63,741.68,0,35160.9,299.38,2,2639.47,21213.24
1885.54,159116.26,717.8,1,236987.65,471.5,4,1885.54,111381.38
2327.84,49061.28,748.02,0,71010.23,253.82,1,2327.84,34342.9
1573.85,12251.65,794.67,1,21965.61,131.16,1,1573.85,8576.15
2832.56,95988.91,784.54,0,143026.08,295.72,2,2832.56,67192.24
4254.45,211426.45,681.77,0,246828.28,734.88,2,4254.45,147998.51
1573.85,75919.7,843.79,0,106368.45,384.55,4,2767.96,53143.79
2767.96,133557.36,830.16,0,149635.56,494.59,2,2767.96,100168.02
680.79,25052.84,842.6,1,27599.33,123.7,2,680.79,0
2716.03,203659.58,762.08,1,339512.25,802.51,2,2716.03,152744.68
1212.58,79102.85,787.68,0,111360.61,381.14,4,1212.58,59327.14
4951.42,37517.72,770.04,1,70813.68,409.82,3,4951.42,30014.18
3884.79,30822.22,583.54,0,42984.63,258.71,1,3884.79,0
2745.81,70401.23,827.04,0,94887.81,408.73,1,2745.81,49280.86
4951.42,27303.37,884.24,1,50181.47,257.11,4,1663.41,21842.7
1663.41,87541.86,626.13,0,117763.31,297.01,4,1663.41,0
2240.74,70303.26,870.23,0,122642.88,296.93,4,2240.74,56242.61
1712.84,105827.22,768.91,0,161482.3,308.79,3,1712.84,79370.42
2196.04,25373.23,678.74,0,45717.23,138.79,1,2196.04,0
1397.38,44294.11,608.81,0,54075.5,345.68,3,1397.38,0
1712.84,97826.8,766.41,1,178201.36,269.52,2,1184.89,78261.44
1184.89,19111.36,632.4,0,29783.14,201.11,3,1184.89,0
2732.99,69908.64,750.71,1,95024.02,542.24,3,2732.99,55926.91
1160.56,34304.8,655.53,0,55356.86,171.47,4,1160.56,22298.12
1270.13,38711.12,733.13,1,67136.94,198.91,1,1270.13,25162.23
2732.99,36777.46,719.11,0,65394.56,211.47,1,2146.1,23905.35
2146.1,79321.32,682.02,0,111659.76,374.22,1,2146.1,55524.92
1439.83,64857.63,706.57,0,73654.66,422.98,2,1439.83,45400.34
3695.98,110661.4,888.18,0,161311.23,406.45,4,3695.98,77462.98
2807.1,181336.15,783.1,0,207663.87,542.75,4,2807.1,126935.3
1710.91,61043.44,794.67,0,92080.36,345.44,2,1710.91,42730.41
3246.87,43333.08,688.35,0,64492.11,308.68,2,3246.87,0
660.27,84681.52,814.09,0,95669.11,370.1,1,660.27,0
3006.55,127116.06,839.08,1,236054.37,694.95,1,3006.55,88981.24
1473.81,20908.94,841.04,0,31637.01,94.2,4,1473.81,0
3009.28,150900.96,732.52,1,173484.82,537.52,2,3009.28,98085.62
2657.27,35351.79,703.38,0,51412.75,227.72,1,2657.27,22978.66
2123.38,58568.82,825.6,1,77428.75,364.85,4,2123.38,43926.62
2895.35,24968.95,821.93,0,37156.42,132.18,2,2895.35,18726.71
1302.46,41504.49,757.54,1,49906.55,189.49,4,1302.46,33203.59
1907.06,75440.34,861.51,0,99150.65,410.91,1,1907.06,64124.29
1868.95,30181.35,787.6,0,56957.38,212.55,4,1868.95,22636.01
1770.38,153215.76,824.59,0,239474.65,492.45,2,1770.38,0
642.98,32789.14,806.81,0,45406.28,347.27,1,642.98,22952.4
1238.77,64448.12,751.98,0,90429.17,289.54,4,1238.77,51558.5
1770.38,21674.55,826.88,0,30666.05,137.11,1,2703.38,17339.64
2703.38,22032.58,713.21,0,27870.27,286.58,3,2703.38,15422.81
2804.93,48872.4,810.4,0,82077.67,254.71,1,2804.93,39097.92
1770.38,89483.85,789.59,0,118302.24,390.48,4,1365.95,-999
2703.38,56959.4,869.36,1,106127.9,302.25,3,1365.95,42719.55
1365.95,34867.13,804.08,1,60564.99,188.96,1,1365.95,27893.7
4187.09,226951.99,872.48,1,249854.68,584.56,2,4187.09,181561.59
2703.38,68545.06,737.17,0,107495.96,549.53,3,2846.71,47981.54
2846.71,85059.98,682.02,0,129598.2,478.37,2,2846.71,68047.98
5304.27,91716.2,778.32,0,130708.16,354.46,4,5304.27,0
2703.38,79634.95,704.38,0,102546.59,478.37,3,1617.97,55744.46
2846.71,216626.84,787.82,0,371747.35,630.37,1,1617.97,173301.47
1617.97,109626.09,882.54,0,144637.36,472.47,2,1617.97,87700.87
1854.55,73873.25,616.08,0,99320.07,498.28,3,1854.55,0
1351.98,40534.03,628.57,0,74566.09,212.59,3,1351.98,0
2749.97,180713.12,750.61,0,251857.75,556.19,1,2749.97,0
2194.22,67238.86,637.66,0,77426.23,460.44,3,2194.22,0
1247.69,28754.03,805.13,0,52049.37,175.23,1,1247.69,20127.82
2722.9,202670.03,703.69,0,380815.92,558.27,1,2722.9,141869.02
2534.09,128154.64,825.6,0,194205.85,446.94,2,2534.09,96115.98
1247.69,119582.84,646.97,0,176898.29,431.98,1,4945.73,0
4945.73,136117.88,757,0,169107.67,1193.6,4,4945.73,102088.41
2134.27,72358.57,828.19,0,113807.07,332.82,3,2134.27,50651
2091.42,136265.01,801.21,1,211729.03,617.14,4,2091.42,95385.51
1316.07,27659.94,688.18,1,46688.42,129.28,3,1316.07,17978.96
2429.01,135196.57,740.96,0,233369.89,413.72,1,2429.01,94637.6
2572.58,52764.01,816.36,1,93240.05,309.88,3,2572.58,0
642.3,73354.73,835.87,1,131946.72,306.07,1,642.3,58683.78
2807.18,130592.29,727.18,0,233616.39,455.04,1,2807.18,84884.99
1866.43,39884.22,737.16,0,70010.5,-999,2,1866.43,27918.95
642.3,187047.85,717.47,1,331665.56,600.14,2,1437.35,130933.5
1437.35,153085.4,811.06,1,219980.45,468.5,2,1437.35,122468.32
821.21,40873.62,834.49,0,47732.84,183.35,2,821.21,28611.53
1263.75,79768.15,757.37,0,106502.83,303.78,2,1263.75,0
1437.35,158079.44,762.48,0,185649,566.65,4,1224.33,110655.61
1224.33,37180.35,690.71,0,49977.16,261.46,3,1224.33,26026.24
2780.81,80553.06,789.67,0,122725.92,569.85,3,2780.81,0
2326.39,136083.26,705.55,1,232191.04,472.1,1,2326.39,0
1224.33,73480.46,721.03,0,-999,378.32,1,2940.97,51436.32
2780.81,19056.18,800.7,0,27492.64,219.76,2,2940.97,13339.33
2940.97,89728.16,757.47,1,129412.02,378.53,1,2940.97,62809.71
1043.82,38065.62,751.77,1,47780.04,309.55,1,1043.82,26645.93
3925.51,68468.17,844.26,0,78273.61,294.67,2,3925.51,47927.72
1636.04,42117.53,861.31,0,63391.94,169.32,2,1636.04,29482.27
1043.82,107947.36,648.45,0,179600.05,467.59,4,2888.22,0
3925.51,6689.37,774.37,0,10370.84,56.33,3,2888.22,5351.5
2888.22,149398.2,720.31,0,188972.39,486.69,3,2888.22,104578.74
1417.28,32104.97,809.72,1,51600.86,115.7,3,1417.28,22473.48
2239.22,64530.68,716.22,1,117682.6,350.58,2,2239.22,41944.94
2735.96,116324.29,862.58,0,162919.28,544.3,4,2735.96,93059.43
2792.36,114068.44,625.08,0,162088.36,896.06,3,2792.36,0
